FACILITYID,pesticide_mean_kg
10001325,40.84231948852539
10001319,22.742090225219727
10001333,54.75893783569336
10001062,52.820701599121094
10004176,42.38483810424805
10001067,18.168420791625977
10001236,0
10003680,17.458538055419922
10001944,17.714292526245117
10000316,55.80012512207031
10006749,62.48052215576172
10000320,174.67837524414062
10000325,186.47360229492188
10006339,112.44960021972656
10002138,209.41893005371094
10006154,153.57461547851562
10002144,71.34478759765625
10003880,39.16059494018555
10004497,115.00281524658203
10001415,12.958345413208008
10006453,36.40763473510742
10006322,104.96343231201172
10001759,87.74529266357422
10000309,109.80625915527344
10002147,90.78304290771484
10000307,67.929229736328125
10000328,173.87010192871094
10004216,13.309629440307617
10004177,43.443111419677734
10004487,135.13739013671875
10002139,184.79566955566406
10000116,21.580360412597656
10000120,12.772863388061523
10002118,39.7359733581543
10000293,12.958345413208008
10001424,62.778076171875
10004551,98.0838623046875
10005188,167.62832641601562
10000302,62.778079986572266
10002136,25.217187881469727
10006344,18.264354705810547
10003650,22.490480422973633
10006345,142.5056915283203
10001801,90.29686737060547
10000117,18.623329162597656
10001411,0.4350253939628601
10004534,56.68239974975586
10001095,24.174726486206055
10001426,24.371435165405273
10000103,10.415437698364258
10004500,90.37552642822266
10005191,162.98109436035156
10001788,158.16676330566406
10000636,0
10004173,4.058379650115967
10004183,68.41297149658203
10001747,38.65988540649414
10001753,152.7182159423828
10000638,27.111799240112305
10000128,0
10003694,46.36381912231445
10003691,0
10001793,130.80014038085938
10003692,37.93556213378906
10000948,31.231185913085938
10001777,38.59303665161133
10006582,11.636638641357422
10000126,0
10003690,0
10000442,145.72711181640625
10000972,17.634674072265625
10001021,155.9479522705078
10004619,113.03752899169922
10000471,225.09671020507812
10004174,4.058379173278809
10000967,15.620901107788086
10000960,20.73480987548828
10002416,25.027406692504883
10000971,7.618406772613525
10000963,16.105627059936523
20000261,22.381078720092773
20000262,16.28120231628418
10002165,37.55385208129883
10004657,NA
20000260,115.81501770019531
10002097,99.97859954833984
10002206,3.8667309284210205
10006564,17.94839859008789
10000449,56.80160903930664
10002096,0
10002600,0
10001632,16.449182510375977
10002560,110.58172607421875
10001609,57.953853607177734
10004068,11.409238815307617
10001630,19.13728904724121
10005841,20.52192497253418
10001608,57.953853607177734
10005864,11.053728103637695
10005865,11.053728103637695
10006556,20.388290405273438
10004060,3.7469894886016846
10004185,66.19810485839844
10005867,1.8238071203231812
10005848,14.689297676086426
10001768,121.88199615478516
10006216,45.757625579833984
10011326,69.72151947021484
10000954,13.689358711242676
10001815,17.848079681396484
10004259,7.613324165344238
10000508,55.00675582885742
10004260,13.711264610290527
10006567,59.07685852050781
10005263,24.069313049316406
10006568,25.4047794342041
10004651,152.9718475341797
10000388,41.63376235961914
10001751,143.25965881347656
10002174,61.29997634887695
10006348,120.15862274169922
10003864,102.31763458251953
10003861,0
10000459,44.03241729736328
10004614,157.37303161621094
10000498,144.13088989257812
10004204,36.63194274902344
10004444,97.33419036865234
10002101,1.6589858531951904
10006535,144.13088989257812
10001393,112.42868041992188
10004451,102.16325378417969
10000282,85.90924072265625
10000374,55.95947265625
10000281,81.37638092041016
10002182,49.84077835083008
10002098,99.97859954833984
10000480,0.05699176341295242
10004611,0
10002178,161.425537109375
10004188,78.76871490478516
10004567,165.96836853027344
10006383,0.1276640146970749
10006324,67.464019775390625
10001401,0
10004449,3.822448492050171
10001022,4.058379650115967
10004612,25.25819206237793
10001392,81.09051513671875
10001396,112.4286880493164
10001547,98.649871826171875
20000263,83.13470458984375
10000252,146.7550811767578
10001546,98.649871826171875
10002510,64.66694641113281
20000264,105.3163833618164
10002359,52.373939514160156
10001560,6.262653827667236
