FACILITYID,avg_pm25
10000942,7.583333253860474
10001624,7.613333225250244
10001612,8.27333335876465
10001622,7.650000174840291
10001615,7.955555597941081
10004065,8.046666717529297
10005849,7.116666674613953
10006558,7.983333587646484
10001216,8.391666650772095
10003156,5.860000038146973
10001204,10.200000047683716
10000078,8.960000228881835
10001199,7.588888963063558
10001218,8.466666221618652
10004248,8.073332977294921
10000070,8.325000286102295
10000085,8.77222204208374
10006523,8.383333206176758
10001221,8.424999713897705
10001197,7.733333269755046
10006679,8.599999904632568
10000075,7.724999904632568
10006560,8.883333206176758
10000076,8.858333349227905
10006561,8.622222264607748
10000088,8.258333206176758
10001619,7.574999928474426
10006381,8.933333396911621
10000066,7.5
10000065,7.816666841506958
10000069,8.316666841506958
10000080,8.941666603088379
10001821,7.699999809265137
10001906,8.725000381469727
10001910,8.716666221618652
10001908,8.758333683013916
10000062,9.122222264607748
10004244,7.699999809265137
10001816,7.733333110809326
10001584,7.450000047683716
10000144,8.205555438995361
10001954,8.241666793823242
10004645,5.788889090220134
10001974,6.186666488647461
10000165,9.641666889190674
10006298,8.633333206176758
10005114,9.783333539962769
10000163,8.908333539962769
10006238,7.724999785423279
10001585,7.475000023841858
10000172,8.606666755676269
10002913,8.906666564941407
10002914,8.866666475931803
10000135,8.783333539962769
10003329,7.693333530426026
10001210,9.5
10001241,3.3904761927468434
10000600,4.5333333015441895
10003542,7.866666793823242
10001718,9.308333158493042
10001989,8.40833330154419
10000598,5.3750001192092896
10002860,8.393333435058594
10001990,8.350000143051147
10002249,3.75
10003758,2.7333333492279053
10001242,3.655555566151937
10001232,17.00000023841858
10000622,9.833333253860474
10000595,3.738095215388707
10006519,3.4800000190734863
10005113,9.7866668701171875
10006365,9.558333396911621
10001240,3.283333331346512
10000330,8.444444497426352
10006386,2.0749999284744263
10001239,4.59523800441197
