FACILITYID,trafficProx
10003107,354.4113691987871
10003056,0
10003054,9.416336906001785
10001008,786.8965300913886
10003117,3338.587845355372
10000719,0
10003062,51.50261991330024
10003064,0
10003109,0
10000718,0
10000721,0
10005227,0
10006641,0
10003106,0
10006644,0
10003087,0
10001001,0
10002558,0
10003553,1032.9829091936917
10000098,0
10003556,188.65984633529942
10001138,0
10003558,31.809444995626045
10001141,0
10001147,0
10001132,0
10002671,124.86736906854928
10001921,0
10002687,33.78598982470383
10001142,0
10002697,0
10001922,0
10002685,0
10002676,22.6306676764118
10001129,0
10002691,0
10001128,0
10006651,0
10001123,1286.2965096170715
10001121,171.85199304308392
10001118,101.34062066799751
10006652,65.4290992769685
10001120,0
10006388,0
10006649,294.06118827754744
10003363,19.451630075806694
10000979,0
10003405,0
10001708,0
10001720,91.24497560971018
10003507,0
10001530,0
10003505,0
10001716,0
10003515,0
10003496,0
10001713,0
10000836,358.42483224194063
10000850,520.952641606506
10000851,288.1498205509348
10000817,106.89125007120838
10002341,22.25702401900465
10000249,0
10000785,43.770314697538275
10003260,33.52834801726137
10000786,0
10000857,0
10005282,0
10006347,0
10002322,54.83753892938897
10000811,0
10002353,1.6667357577562398
10002349,0
10000790,211.7282109844857
10000847,26.2037881191274
10006217,0
10002340,32.017532710588995
10001023,0
10001786,0
10006147,0
10000879,0
10006958,0
10000059,18.861038450014664
10000841,8.064536278651394
10005299,0
10006532,0
10001522,0
10000784,0
10000856,0
10006531,0
10000902,0
10005253,22.535539100223108
10000838,0
10000844,18.41370766398405
10006184,161.63962987449236
10001933,223.19754850188122
10000861,0
10003626,1210.0377334234236
10003624,0
10000821,0
10006576,0
10004210,228.24020810315747
10001775,0
10001161,29.10841924974917
10005272,0
10001025,0
10004165,416.42177964965435
10004193,0
10001752,59.12160417764097
10001156,137.89714448550836
10001778,0
10004226,0
10004190,1529.430024011666
10001771,126.94707032334546
10006580,108.90213494853586
10001776,0
10004170,0
10001763,0
10001749,20.83525735316436
10002638,27.732291593279296
10001750,0
10001769,0
10004213,79.75846323775573
10001784,0
10001782,0
10004181,0
10006584,0
10001802,0
10001799,0
10004146,0
10003601,97.61285708625661
10004153,109.72352899230454
10006586,0
10003607,0
10003602,0
10004219,0
10006591,546.0671356375167
10004215,274.31222393561575
10006593,434.70753664399166
10004125,0
10004134,459.79888029448614
10001794,0
10004139,43.5289582329871
10006585,0
10004118,1125.1655019240382
10004127,127.24375024235822
10001743,26.257383967238155
20000021,0
10001790,65.88885664384156
10003769,0
10004122,13.800089776669905
10002995,432.86738890630494
10001249,0
10002996,0
10001246,7.557301731805966
10001737,0
10003005,0
10001244,0
10001960,269.6881558518406
10003799,0
10003004,0
20000020,59.467939815339946
10003131,0
10002290,287.7082432247637
20000040,823.7749917001311
10003192,151.3050688726512
10002281,0
10003195,31.20652356712425
10002988,0
10002987,37.1790581557449
10006614,232.93507276250077
10003166,0
10003134,32.76216625608016
10003188,94.91728539939443
10003198,152.50740770131176
10002998,0
10003145,43.016161960339964
10001496,0
10003423,271.1953385308307
10003200,0
10000756,0
10003233,1786.6860752816156
10000754,0
10003208,455.4895312831852
10003130,0
10006616,0
10003398,66.94897049391598
10003201,12.328651681197087
10000986,0
10000751,144.2389345046046
10000746,0
10000759,275.6801384315138
10005985,130.64591517645377
10006618,266.0415457765419
10003147,0
10003374,0
10003566,6.737977471933717
10003152,141.35699940905855
10006960,110.49325463573693
10002630,0
10002436,921.2792414534181
10006638,305.78435289664134
10002957,0
10003149,70.56220877667958
10003144,32.275420114510204
10003204,0
10003125,20.437148903119088
10000765,0
10002956,0
10000728,734.9189987738766
10005750,0
10006622,0
10003073,11.142446074461612
10006379,0
10001297,0
10000729,0
10001492,0
10006373,2312.901489791065
10006378,1101.3461616630761
10006642,236.65730029533808
10006375,172.9930534308995
10003561,517.7361744785958
10003554,399.70600298353975
10001303,120.11288428210958
10003557,68.19950709001625
10006364,2890.441185758693
10006640,38.6932938021285
10006376,249.71331916346762
10001721,471.94711154478296
10001928,0
10002670,161.1031195670498
10006639,975.9272163906286
10001925,0
10003052,0
10002668,0
10001137,0
10006654,0
10002658,37.22906430126398
10006653,161.215515489587
10006648,0
10006662,0
10001275,120.1543529256057
10000176,0
10001926,91.69651779857688
10006656,0
10002716,0
10000225,146.37728657631465
10000247,0
10006650,45.698626515773505
10001927,70.7195415222279
10000243,54.65797558951363
10002657,126.44544310451576
10001919,341.9972451771435
10000151,0
10001126,38.96083217449966
10002893,0
10000228,1513.7758515637167
10000212,0
10000178,0
10002917,0
10000157,0
10002862,0
10000242,0
10002759,0
10000200,75.50633043467298
10000155,0
10000204,22.99640761424221
10000183,0
10000213,431.38358034570706
10000241,0
10002885,179.72594109848689
10000180,43.113826352787584
10002845,0
10000224,0
10000251,305.7781763233292
10002817,35.06770013944656
10002713,44.14472097412129
10000195,0
10000223,79.71001073335762
10002897,0
10001286,56.70431181082395
10002723,0
10002803,60.54813800207997
10001979,0
10003468,133.76295016055775
10001706,524.1942439818472
10003546,0
10006657,3365.8594045760187
10002617,28.886237668960284
10006660,273.03553823671746
10003464,1742.8226346600866
10002377,0
10001705,170.93411314821248
10003479,38.937817429519626
10006971,0
10000923,0
10003465,505.51569139410645
10003324,0
10003268,0
10001598,0
10003327,0
10001603,0
10003316,0
10001590,20.359479886115608
10003475,36.36484721565453
10003483,11.84355385292719
10001573,0
10001575,0
10006672,0
10006670,0
10003460,690.6628313410748
10001588,0
10007016,221.61350467040361
10003333,49.07910291734708
10001116,0
10003282,0
10001676,154.40676513017334
10006666,0
10001684,1134.0310376853406
10001677,0
10006992,21.067764625430872
10002506,18.632404496798124
10000987,0
10002479,0
10001690,0
10002491,0
10001687,22.29196366641034
10005990,1139.2862717895857
10006668,0
10001696,0
10002613,88.26098141745058
10000998,0
10002380,0
10002497,2101.5489697574108
10001009,590.3513158206065
10002606,1898.4117700368074
10000995,0
10002531,0
10002589,0
10002569,11.473469020616681
10002568,0
10006146,0
10000041,4.323684763135706
10001108,48.03576594242446
10000053,8.584575935851761
10002471,244.0093333679095
10000055,0
10006189,0
10000056,0
10000025,71.20152596785856
10001879,0
10003787,25.17774774899422
10002425,328.56354097910054
10003781,60.16253568240347
10005640,17.163141016714203
10005978,0
10006349,529.7976807942313
10003774,0
10003773,0
10003352,202.83320473771516
10006611,129.47075641818446
10006610,695.7250602908143
10003412,2091.5798610591223
10003996,433.23701832938025
10006603,19.810629218296974
10004002,1520.2488928528664
10004017,0
10004004,0
10004006,392.25001115571945
10003993,434.4135982845462
10004007,691.2021265063039
10001516,0
10001515,0
10006602,0
10001512,318.0851426513776
10001518,0
10004005,0
10006598,16.831334463647817
10006600,220.86873449902316
10004003,1408.246050164808
10003990,3097.1780126991657
10006601,0
10002305,0
10006604,42.94753145119649
10006608,0
10006607,0
10002300,37.518767153986126
10006609,0
10006599,0
10002298,949.5495561576247
