object_id,avg_pm25
862,9.016666889190674
863,7.450000047683716
864,5.900000095367432
865,10.141666889190674
866,8.883333206176758
867,8.893333053588867
868,9.100000143051147
869,8.20666675567627
870,7.991666674613953
871,7.846666622161865
872,7.791666626930237
873,7.258333325386047
874,6.291666626930237
875,8.525000095367432
876,7.924999952316284
877,7.550000071525574
878,6.422222296396892
879,8.933333396911621
880,9.166666507720947
881,6.724999904632568
882,6.316666841506958
883,6.266666769981384
884,9.839999961853028
885,9.088888804117838
886,8.108333230018616
887,8.02222204208374
888,7.5333333015441895
889,7.233333349227905
890,6.949999928474426
891,6.833333333333333
892,9.775000095367432
893,9.558333396911621
894,9.299999952316284
895,8.700000190734864
896,8.724999904632568
897,9.019999885559082
898,9.099999904632568
899,7.993333148956299
900,7.125
901,8.5
902,8.658333539962769
903,8.741666793823242
904,9.006666564941407
905,9.833333015441895
906,9.766666650772095
907,8.516666650772095
908,8.391666650772095
909,8.71666669845581
910,8.744444211324057
911,9.099999904632568
912,7.324999928474426
913,6.433333396911621
914,8.46666669845581
915,8.708333492279053
916,8.96666660308838
917,8.853333282470704
918,8.949999809265137
919,9.005555629730225
920,9.016666889190674
921,9.033333206176758
922,8.194444179534912
923,6.883333285649617
924,6.700000047683716
925,6.5333333015441895
926,9.926666641235352
927,8.875
928,9.066666793823241
929,9.03333339691162
930,8.941666603088379
931,9.644444147745768
932,7.416666626930237
933,6.700000047683716
934,5.583333373069763
935,6.4416667222976685
936,9.991666793823242
937,8.299999713897705
938,8.358333110809326
939,7.246666622161865
940,6.816666841506958
941,10.15000033378601
942,9.606666564941406
943,8.40833306312561
944,6.958333373069763
945,5.913333415985107
946,6.733333468437195
947,9.591666460037231
948,9.366666793823242
949,8.066666841506958
950,7.940000057220459
951,7.108333349227905
952,6.958333373069763
953,9.78333306312561
954,9.366666793823242
955,10.158333539962769
956,8.416666746139526
957,9.03333330154419
958,9.841666460037231
959,8.322222391764322
960,8.1833336353302
961,7.024999976158142
962,6.900000095367432
963,9.673333168029785
964,10.133333206176758
965,9.700000047683716
966,8.420000267028808
967,8.393333244323731
968,10.200000047683716
969,9.919999885559083
970,9.716666460037231
971,9.806666564941406
972,8.14666690826416
973,6.866666793823242
974,9.90666675567627
975,10.058333396911621
976,10.233333349227905
977,9.599999904632568
978,9.944444338480631
979,9.811110814412435
980,9.622222264607748
981,8.399999856948853
982,10.333333730697632
983,10.139999771118164
984,10.03333306312561
985,9.839999771118164
986,8.524999856948853
987,10.333333730697632
988,10.183333158493042
989,5.866666793823242
