object_id,mean_ozone,matched_fips,dist_to_tract_m
1910,65.575,06019008000,1613
1911,65.674,06019008100,1734
1912,65.674,06019008100,1728
1913,78.032,06107002702,5430
1914,70.46833333333333,06031001500,538
1915,70.5595,06031001401,907
1916,70.5595,06031001401,562
1917,70.324,06107003200,5970
1918,74.041,06107003700,760
1919,80.292,06107003801,280
1920,80.1925,06107003601,314
1921,73.91,06107003602,568
1922,73.868,06107003802,152
1923,80.235,06107003903,304
1924,78.5735,06107003202,4272
1925,80.398,06107003602,316
1926,80.3085,06107004104,349
1927,70.402,06031980100,467
1928,70.402,06031980100,915
1929,80.2025,06107003904,954
1930,79.99449999999999,06107004102,1153
1931,66.104,06031001702,2310
1932,65.7315,06031981800,432
1933,71.8945,06029004903,1254
1934,70.477,06029004902,0
1935,70.4905,06029004606,1376
1936,70.4905,06029004606,1416
1937,71.925,06029005006,312
1938,70.842,06029005004,934
1939,69.338,06029005300,9194
1940,71.279,06029004701,969
1941,58.164,06079010201,1100
1942,56.5505,06079010104,62
1943,73.8295,06029005205,4767
1944,57.12,06079010102,674
1945,68.9465,06029005409,1087
1946,56.5075,06079010205,1021
1947,69.2485,06029005408,826
1948,47.939499999999995,06079010404,6154
1949,56.946,06079010204,1151
1950,69.2485,06029005408,466
1951,68.4165,06029004404,410
1952,68.5955,06029004402,162
1953,68.7365,06029005410,2991
1954,53.891999999999996,06079012707,2433
1955,54.213,06079012502,3079
1956,54.213,06079012502,708
1957,55.566,06079012502,675
1958,68.15700000000001,06029004102,125
1959,53.388000000000005,06079012602,757
1960,71.897,06029004102,1038
1961,55.577,06079012800,2179
1962,72.19800000000001,06029000105,379
1963,72.19800000000001,06029000105,224
1964,70.238,06029000509,218
1965,75.831,06029000503,141
1966,70.51350000000001,06029000508,1097
1967,71.13300000000001,06029000202,448
1968,71.902,06029000201,353
1969,69.56700000000001,06029003825,508
1970,75.297,06029003804,541
1971,77.502,06029000300,0
1972,48.164500000000004,06079010505,3269
1973,70.03399999999999,06029003817,565
1974,71.502,06029000400,410
1975,77.891,06029000902,214
1976,47.924499999999995,06079010506,766
1977,69.7265,06029003815,318
1978,70.03399999999999,06029003817,304
1979,70.4015,06029000505,888
1980,75.209,06029000911,484
1981,75.948,06029003806,632
1982,74.3415,06029000902,468
1983,78.366,06029000700,0
1984,75.972,06029003807,259
1985,68.6375,06029003823,4008
1986,69.27799999999999,06029003822,1821
1987,78.324,06029001300,79
1988,77.974,06029001201,398
1989,69.27799999999999,06029003822,1452
1990,73.67949999999999,06029001202,519
1991,69.27799999999999,06029003822,1377
1992,76.031,06029003811,178
1993,78.376,06029000906,256
1994,69.428,06029003819,437
1995,78.246,06029001103,397
1996,75.0665,06029001104,237
1997,75.0665,06029001104,446
1998,75.936,06029003810,821
1999,73.26050000000001,06029002202,114
2000,49.489,06079010602,1202
2001,76.416,06029003812,1106
2002,73.26050000000001,06029002202,12
2003,76.368,06029002806,1147
2004,70.35,06029001803,254
2005,77.618,06029001902,56
2006,72.6285,06029002001,51
2007,74.5775,06029002304,272
2008,69.27799999999999,06029003822,869
2009,70.35,06029001803,561
2010,76.844,06029001802,433
2011,71.1965,06029001801,80
2012,72.3005,06029002002,131
2013,78.389,06029002100,300
2014,73.35300000000001,06029002201,164
2015,74.932,06029002402,325
2016,77.19,06029002812,246
2017,74.932,06029002402,62
2018,72.1525,06029002701,149
2019,70.75200000000001,06029002804,387
2020,70.045,06029003212,0
2021,70.4995,06029002822,636
2022,72.3035,06029002901,185
2023,70.4995,06029002822,537
2024,76.985,06029002818,556
2025,77.077,06029002817,240
2026,77.965,06029003000,83
2027,71.2165,06029002817,288
2028,71.8465,06029002815,402
2029,73.428,06029002503,729
2030,76.741,06029002821,500
2031,49.111,06079010703,960
2032,72.829,06029003127,487
2033,77.051,06029003123,515
2034,77.476,06029003124,106
2035,77.476,06029003124,626
2036,71.8985,06029003132,627
2037,71.8985,06029003132,414
2038,77.798,06029003114,0
2039,70.431,06029003134,314
2040,71.8985,06029003132,296
2041,72.339,06029003136,659
2042,51.355,06079011200,975
2043,49.921,06079010903,340
2044,72.857,06029003128,150
2045,49.941500000000005,06079010902,248
2046,71.84649999999999,06029003209,166
2047,72.84,06029003214,692
2048,50.104,06079011002,450
2049,72.84,06029003214,430
2050,49.451,06079011105,287
2051,49.4315,06079011104,563
2052,50.561,06079011300,363
2053,78.332,06029006403,246
2054,75.84899999999999,06029006406,126
2055,78.332,06029006403,346
2056,77.48249999999999,06029006301,1067
2057,76.9985,06029006304,1096
2058,77.105,06029006008,689
2059,78.698,06029006303,1084
2060,75.17949999999999,06029006010,1085
2061,49.626,06079011800,3490
2062,48.1565,06079011704,20
2063,70.197,06029003500,1434
2064,49.165,06079011701,815
2065,70.197,06029003500,430
2066,70.197,06029003500,0
2067,70.197,06029003500,906
2068,74.9335,06029006006,2699
2069,74.86,06029006003,105
2070,70.3355,06029005512,1263
2071,74.358,06029006003,837
2072,48.4195,06079012002,854
2073,49.119,06079011800,993
2074,74.358,06029006003,1067
2075,48.345,06079012102,236
2076,48.8195,06079011903,1161
2077,74.068,06029006100,556
2078,74.719,06029006002,281
2079,73.634,06029006102,956
2080,49.002,06079012200,494
2081,75.889,06029006002,982
2082,48.5315,06079012305,1492
2083,64.7875,06029003303,4198
2084,72.287,06029005900,2267
2085,48.832,06079012404,2422
2086,49.2615,06079012406,201
2087,49.738,06079012401,453
2088,49.738,06079012401,738
2089,49.377,06079012402,400
2090,49.09,06079012405,518
2091,49.334500000000006,06083002308,1094
2092,49.046499999999995,06083002309,0
2093,49.608,06083002305,0
2094,49.853,06083002209,102
2095,49.668000000000006,06083002210,103
2096,49.556,06083002303,674
2097,49.198,06083002206,86
2098,49.198,06083002206,540
2099,49.208,06083002304,25
2100,49.406,06083002101,0
2101,48.8105,06083002406,317
2102,48.8705,06083002405,885
2103,73.886,06071009300,523
2104,48.7915,06083002015,415
2105,73.013,06071009502,337
2106,73.013,06071009502,47
2107,72.893,06071009501,329
2108,73.933,06071009500,393
2109,73.40899999999999,06071012001,799
2110,73.721,06071011800,4200
2111,48.138,06083002009,262
2112,48.138,06083002009,668
2113,71.781,06029005806,715
2114,70.848,06029003306,9841
2115,62.499,06071010700,4844
2116,62.499,06071010700,5182
2117,70.424,06029003305,1172
2118,78.6895,06071012106,31835
2119,72.917,06037901209,12752
2120,74.0865,06071011601,374
2121,54.76,06083001901,4318
2122,72.9755,06037900301,839
2123,75.18,06037901003,573
2124,73.338,06037901008,625
2125,75.351,06037900501,295
2126,75.47,06037900703,36
2127,73.7445,06037901012,523
2128,73.2165,06037900701,222
2129,73.049,06037900505,63
2130,45.540000000000006,06083980400,1633
2131,73.7995,06037901214,521
2132,73.2175,06037900703,1043
2133,73.2165,06037900701,966
2134,73.16900000000001,06037900501,1077
2135,51.143,06083001909,5431
2136,75.95,06037900504,1137
2137,44.803,06083002806,895
2138,47.499,06083002802,543
2139,45.132,06083002706,506
2140,44.903999999999996,06083002710,325
2141,47.468,06083002706,278
2142,49.665499999999994,06083001912,3278
2143,47.568,06083002703,530
2144,47.568,06083002703,0
2145,44.876999999999995,06083002709,358
2146,77.643,06037910301,454
2147,78.393,06037910210,1138
2148,50.9545,06083001910,298
2149,75.725,06037910215,97
2150,75.86250000000001,06037910721,1090
2151,75.86250000000001,06037910721,1049
2152,79.147,06037910402,185
2153,76.22,06037910501,376
2154,76.12450000000001,06037910502,776
2155,76.5,06037900104,352
2156,76.258,06071009116,230
2157,76.12450000000001,06037910502,509
2158,78.442,06037910601,651
2159,75.52799999999999,06037910719,481
2160,75.52799999999999,06037910719,55
2161,70.748,06037920104,3319
2162,78.805,06037910501,465
2163,76.1705,06037910605,510
2164,79.653,06037910403,356
2165,76.54599999999999,06037910504,204
2166,75.81,06037910713,89
2167,77.928,06037910001,3221
2168,76.5735,06037910607,289
2169,80.053,06037910404,214
2170,76.015,06037910714,342
2171,75.9735,06037910718,570
2172,79.078,06071009716,1717
2173,76.586,06037910712,1060
2174,78.01,06071009800,2538
2175,80.69550000000001,06071009722,1830
2176,80.79050000000001,06071009727,1185
2177,80.79050000000001,06071009727,497
2178,77.215,06071009114,1172
2179,75.986,06037910706,3173
2180,79.38550000000001,06071009127,662
2181,79.38550000000001,06071009127,557
2182,77.852,06071009112,557
2183,81.227,06071009713,5108
2184,79.7535,06071009917,594
2185,77.6755,06071009122,4294
2186,80.306,06071009715,1468
2187,81.2255,06071009723,999
2188,79.436,06071009139,217
2189,81.6085,06071009724,977
2190,81.97149999999999,06071009721,691
2191,79.85033333333334,06071009911,457
2192,80.852,06071010036,187
2193,79.85033333333334,06071009911,902
2194,82.00399999999999,06071009712,1351
2195,80.25166666666667,06071009910,760
2196,76.54400000000001,06037920120,913
2197,78.599,06037920015,904
2198,80.1195,06071009137,205
2199,81.67099999999999,06071010039,847
2200,80.4585,06071009906,551
2201,80.532,06037910812,2786
2202,73.35499999999999,06037920116,941
2203,77.58850000000001,06037920015,850
2204,81.92,06071009725,1417
2205,72.801,06037920106,2364
2206,78.415,06037920109,1024
2207,80.1195,06071009137,1497
2208,79.338,06037920016,238
2209,79.077,06037920018,666
2210,79.077,06037920018,512
2211,50.163,06083002913,1590
2212,59.352,06083000501,1507
2213,79.077,06037920018,487
2214,50.1935,06083002906,1154
2215,64.724,06111000901,1912
2216,79.3455,06037910808,900
2217,79.4345,06071009135,2412
2218,72.801,06037920106,586
2219,80.741,06037920032,1113
2220,57.112,06083002914,1028
2221,57.473,06083002913,493
2222,78.3665,06037920111,460
2223,58.459,06083000102,97
2224,80.393,06037920044,336
2225,81.55000000000001,06071010010,1348
2226,79.682,06037910807,838
2227,82.21000000000001,06071012103,5750
2228,79.0325,06037920017,493
2229,50.149,06083002909,573
2230,57.699,06083003005,288
2231,50.7395,06083000400,616
2232,56.9535,06111001002,958
2233,50.7395,06083000400,851
2234,82.91333333333333,06071010015,426
2235,51,06083000806,1479
2236,57.177,06083003004,548
2237,58.563,06083000301,277
2238,51.2525,06083001404,1282
2239,81.823,06037920029,214
2240,81.255,06071010009,2281
2241,56.077,06083002930,243
2242,80.35849999999999,06037920048,127
2243,82.375,06037920036,214
2244,82.375,06037920035,431
2245,83.101,06071010028,437
2246,83.368,06071010029,470
2247,82.375,06037920036,548
2248,82.685,06071010031,158
2249,84.902,06071010018,202
2250,49.7335,06083002926,0
2251,79.55,06037920329,268
2252,83.094,06071010030,972
2253,49.821,06083002924,147
2254,50.379000000000005,06083001001,484
2255,82.48,06037920030,792
2256,80.10900000000001,06037920047,0
2257,79.3865,06071009109,1878
2258,83.15100000000001,06071010041,1480
2259,51.6605,06083001601,852
2260,83.15100000000001,06071010041,1276
2261,79.55,06037920329,581
2262,82.7305,06071010042,744
2263,83.15100000000001,06071010041,893
2264,87.397,06071009708,7777
2265,49.8,06083001308,635
2266,58.497,06083001208,199
2267,61.51,06083001604,736
2268,86.216,06071010020,637
2269,86.509,06071010021,843
2270,66.106,06111000304,3697
2271,80.8655,06037920043,1071
2272,86.509,06071010021,642
2273,62.0905,06111000303,3853
2274,62.0905,06111000303,4011
2275,77.577,06037920338,721
2276,51.386,06083001604,570
2277,51.545500000000004,06083001704,848
2278,55.6505,06111001101,1465
2279,76.219,06037920338,502
2280,79.465,06037920334,1449
2281,86.509,06071010021,1439
2282,76.219,06037920338,0
2283,84.5615,06071010032,1649
2284,81.52250000000001,06037920332,389
2285,80.169,06037920322,724
2286,84.5875,06071010023,1282
2287,84.5875,06071010023,396
2288,79.3865,06071009109,4395
2289,80.057,06037920313,490
2290,57.547,06111000701,293
2291,57.547,06111000701,779
2292,52.6905,06111002302,2146
2293,81.113,06037106405,12
2294,81.09033333333333,06037106407,424
2295,54.4305,06111001201,1286
2296,80.12049999999999,06037106604,440
2297,80.2885,06037107010,0
2298,80.064,06037980022,673
2299,81.117,06037107020,379
2300,80.12049999999999,06037320101,170
2301,75.8135,06037108203,407
2302,79.98949999999999,06037107020,175
2303,79.6465,06037320102,561
2304,62.844,06111007613,1942
2305,68.17,06111008306,1557
2306,79.3205,06037106649,491
2307,69.3295,06111008401,723
2308,79.3205,06037106649,240
2309,64.201,06111001202,425
2310,68.17,06111008306,880
2311,80.268,06037106645,436
2312,62.788,06111002000,364
2313,52.586,06111001901,621
2314,52.988,06111001801,803
2315,53.339,06111009400,866
2316,68.304,06111008202,561
2317,81.07,06037320300,19
2318,62.844,06111007613,807
2319,67.8135,06111008101,373
2320,68.304,06111008202,436
2321,72.888,06037113211,1567
2322,74.8215,06037108202,653
2323,75.299,06037108204,0
2324,52.86,06111001602,675
2325,66.19999999999999,06111007901,0
2326,67.55,06111008101,513
2327,76.0985,06037108101,184
2328,78.202,06037109500,342
2329,68.978,06111008302,311
2330,80.371,06037109400,544
2331,80.94,06037109500,355
2332,81.446,06037104108,520
2333,52.549,06111002700,408
2334,53.171499999999995,06111001510,125
2335,64.98,06111007609,565
2336,66.881,06111007700,686
2337,70.3095,06111008302,340
2338,76.0985,06037108101,702
2339,62.178,06111007610,95
2340,67.075,06111007800,744
2341,65.8305,06111007800,0
2342,67.821,06111008303,208
2343,68.978,06111008302,660
2344,75.685,06037111206,97
2345,80.14,06037109604,796
2346,63.858,06111001503,48
2347,64.659,06111007607,597
2348,61.264,06111007607,466
2349,72.5855,06037113212,567
2350,75.004,06037113101,88
2351,76.623,06037111202,503
2352,80.603,06037104404,165
2353,82.648,06037103102,253
2354,52.878,06111001511,95
2355,75.67349999999999,06037111304,361
2356,80.034,06037109700,149
2357,80.236,06037109601,556
2358,77.85300000000001,06037103201,113
2359,83.088,06037101122,418
2360,52.586,06111001509,20
2361,64.046,06111001506,548
2362,66.437,06111008004,48
2363,70.25999999999999,06111008304,1070
2364,73.594,06037113212,349
2365,74.87950000000001,06037111204,296
2366,82.72,06037101110,65
2367,53.1125,06111001506,301
2368,77.044,06037111205,413
2369,77.417,06037101110,273
2370,67.092,06111007505,510
2371,74.8365,06037111205,471
2372,75.9485,06037111401,134
2373,82.55,06037101210,186
2374,65.6285,06111008005,858
2375,76.13149999999999,06037109800,488
2376,79.772,06037109800,313
2377,76.26400000000001,06037104824,80
2378,76.6905,06037101222,26
2379,64.844,06111005203,818
2380,71.504,06037113237,207
2381,73.4335,06037113301,277
2382,76.598,06037111302,631
2383,79.882,06037119002,111
2384,53.1095,06111005004,354
2385,73.711,06037113303,775
2386,75.9725,06037104821,113
2387,81.578,06037300100,152
2388,55.7565,06111005204,586
2389,65.502,06111006400,784
2390,75.9725,06037104821,423
2391,79.883,06037121210,483
2392,75.0935,06037117301,368
2393,94.4085,06071011004,1137
2394,90.25200000000001,06071011102,1976
2395,82.9915,06071011204,865
2396,63.473,06111003012,350
2397,63.473,06111003012,600
2398,57.638999999999996,06111005307,757
2399,74.60300000000001,06037117405,162
2400,81.007,06037300400,605
2401,76.32900000000001,06037300100,625
2402,57.638999999999996,06111005307,430
2403,63.423,06111007507,1811
2404,74.45150000000001,06037117510,192
2405,78.32,06037117510,0
2406,81.007,06037300400,574
2407,77.755,06037117407,0
2408,74.568,06037120108,11
2409,78.129,06037120103,53
2410,78.173,06037119900,146
2411,52.1025,06111002901,176
2412,63.148,06111003010,344
2413,52.533500000000004,06111009200,65
2414,52.845,06111005005,399
2415,72.3775,06037113424,139
2416,74.36949999999999,06037120103,104
2417,74.187,06037119900,138
2418,79.192,06037121221,251
2419,75.4685,06037300400,563
2420,62.824,06111002901,1061
2421,61.037,06111006301,426
2422,71.8,06037113422,122
2423,71.8,06037113422,0
2424,74.187,06037119900,449
2425,62.824,06111002901,461
2426,52.3735,06111003010,38
2427,55.791,06111005502,303
2428,63.034000000000006,06111007510,834
2429,71.987,06037113423,200
2430,73.7845,06037117530,168
2431,74.418,06037102103,212
2432,52.3735,06111003010,325
2433,61.702,06111006302,245
2434,65.155,06111007508,667
2435,69.68,06037134305,246
2436,76.338,06037127520,0
2437,78.648,06037121010,470
2438,94.4265,06071011101,5004
2439,71.56200000000001,06071010422,3208
2440,52.085499999999996,06111003301,956
2441,64.392,06111005304,521
2442,64.77,06111006500,561
2443,78.773,06037122200,131
2444,74.476,06037300601,242
2445,52.44799999999999,06111003101,180
2446,52.827,06111004901,397
2447,64.77,06111006500,542
2448,73.321,06037131010,52
2449,73.12899999999999,06037120030,98
2450,73.58,06037122121,9
2451,74.476,06037300601,315
2452,69.9015,06037134306,0
2453,72.48150000000001,06037131300,306
2454,74.67433333333334,06037121801,249
2455,52.44799999999999,06111003101,324
2456,62.3315,06111007508,848
2457,69.5015,06037134522,379
2458,70.82900000000001,06037134104,281
2459,71.717,06037131801,265
2460,75.454,06037127210,210
2461,77.182,06037121600,182
2462,77.398,06037121020,341
2463,79.967,06037300502,315
2464,63.435,06111004901,795
2465,64.366,06111006600,735
2466,67.629,06037134421,498
2467,70.353,06037134720,86
2468,71.4875,06037131023,0
2469,72.168,06037123301,474
2470,93.2815,06071004512,1012
2471,52.3475,06111003201,452
2472,70.16650000000001,06037134710,121
2473,71.2715,06037131702,111
2474,73.954,06037127712,443
2475,72.3695,06037127102,236
2476,74.47999999999999,06037460301,740
2477,92.7735,06071004511,1236
2478,52.397000000000006,06111009100,689
2479,70.947,06037132501,308
2480,74.433,06037127803,121
2481,80.06,06037460200,434
2482,60.083,06111006101,0
2483,60.083,06111006101,86
2484,66.529,06037135205,390
2485,69.164,06037134520,321
2486,72.316,06037132300,90
2487,71.4675,06037123510,80
2488,77.758,06037310601,342
2489,78.752,06037310300,310
2490,51.9135,06111003613,45
2491,52.0305,06111008601,32
2492,63.04900000000001,06111007406,344
2493,66.529,06037135205,1
2494,70.087,06037133000,179
2495,70.96000000000001,06037132302,183
2496,71.60499999999999,06037127712,214
2497,71.96433333333333,06037127805,98
2498,74.939,06037123420,133
2499,75.289,06037123304,174
2500,71.904,06037123203,78
2501,74.10849999999999,06037460200,928
2502,61.739,06111003605,501
2503,61.691,06111006800,626
2504,70.1195,06037133000,287
2505,70.14850000000001,06037132502,248
2506,71.122,06037132002,246
2507,71.96433333333333,06037127805,0
2508,73.51,06037128102,145
2509,70.9995,06037128102,0
2510,71.9675,06037123304,422
2511,72.3595,06037310601,180
2512,68.102,06037134904,123
2513,68.81,06037134901,70
2514,69.73949999999999,06037133102,289
2515,70.7975,06037132101,69
2516,70.9995,06037128102,32
2517,71.527,06037311000,333
2518,73.062,06037461100,548
2519,51.882000000000005,06111003614,459
2520,52.0005,06111008800,269
2521,61.1435,06111007000,356
2522,65.006,06111007406,950
2523,69.4245,06037134901,390
2524,72.881,06037128220,250
2525,75.577,06037311100,187
2526,71.905,06037310701,291
2527,77.453,06037310202,271
2528,79.297,06037461000,377
2529,73.10300000000001,06037461000,585
2530,79.375,06037461100,66
2531,79.375,06037461100,816
2532,96.096,06071002706,500
2533,92.7735,06071004511,625
2534,75.73849999999999,06071010410,2035
2535,59.1195,06111006000,217
2536,61.1435,06111007000,73
2537,67.58500000000001,06037135115,467
2538,67.58500000000001,06037135115,104
2539,70.4705,06037128303,0
2540,92.7735,06071004511,884
2541,52.7185,06111004716,577
2542,58.328500000000005,06111005803,854
2543,62.938,06111005908,590
2544,62.528,06111007402,421
2545,65.522,06037137301,585
2546,67.58500000000001,06037135115,613
2547,69.4615,06037139001,448
2548,71.89233333333333,06037123700,370
2549,71.5875,06037311100,593
2550,78.876,06037461502,433
2551,52.1055,06111003617,982
2552,52.1695,06111003700,576
2553,69.4615,06037139001,267
2554,71.1015,06037310703,159
2555,70.386,06037301100,1634
2556,78.876,06037461502,281
2557,78.876,06037461502,171
2558,52.667500000000004,06111004717,197
2559,69.175,06037139302,69
2560,71.419,06037128400,57
2561,71.40966666666667,06037123902,319
2562,70.356,06037124204,116
2563,71.1015,06037310703,169
2564,70.602,06037301203,1085
2565,72.3595,06037460900,376
2566,74.40066666666667,06037461501,0
2567,74.40066666666667,06037461501,236
2568,57.891999999999996,06111005804,150
2569,71.094,06037128500,402
2570,73.219,06037125310,209
2571,94.479,06071004507,247
2572,65.43199999999999,06037137000,113
2573,68.4255,06037139401,264
2574,70.1505,06037124400,507
2575,70.4725,06037311200,490
2576,75.621,06037301502,470
2577,70.7305,06037301205,455
2578,70.386,06037301100,668
2579,93.174,06071004101,463
2580,93.174,06071004101,263
2581,93.687,06071004601,120
2582,95.01050000000001,06071004505,204
2583,52.348,06111004200,428
2584,52.348,06111004200,341
2585,62.253,06111004717,950
2586,66.29650000000001,06037137502,521
2587,68.015,06037139402,83
2588,68.56700000000001,06037139504,0
2589,69.7065,06037128500,350
2590,69.75550000000001,06037124903,23
2591,71.939,06037125100,130
2592,70.2015,06037125321,0
2593,70.2015,06037125321,234
2594,75.577,06037301205,576
2595,70.602,06037301203,368
2596,71.839,06037462600,539
2597,71.87049999999999,06037462500,316
2598,81.71,06037430502,377
2599,72.166,06037430502,463
2600,94.9915,06071005102,564
2601,65.43199999999999,06037137000,1341
2602,70.639,06037124600,341
2603,71.201,06037124000,111
2604,69.8605,06037311700,147
2605,71.4495,06037460800,40
2606,71.33850000000001,06037461700,471
2607,71.839,06037462600,170
2608,52.348,06111004200,10
2609,58.772,06111005901,779
2610,62.046,06037800325,1767
2611,65.254,06037930401,631
2612,69.742,06037125200,298
2613,75.18,06037301100,417
2614,86.5035,06071002017,532
2615,96.395,06071004101,1416
2616,52.285,06111004305,931
2617,52.348,06111004200,405
2618,52.522,06111004710,558
2619,69.99,06037128702,108
2620,68.7705,06037143301,349
2621,75.165,06037301000,231
2622,52.310500000000005,06111004505,346
2623,61.49,06111004504,279
2624,61.49,06111004504,185
2625,52.412499999999994,06111004504,679
2626,52.522,06111004710,857
2627,68.0505,06037141400,133
2628,69.8295,06037301801,0
2629,70.3675,06037301000,92
2630,77.371,06037460800,647
2631,77.529,06037461901,54
2632,71.384,06037462301,313
2633,71.366,06037462700,254
2634,71.666,06037463000,0
2635,88.372,06037400501,1276
2636,93.681,06071002021,776
2637,88.291,06071002043,129
2638,60.81,06111004400,419
2639,61.943,06111005907,971
2640,70.732,06037143100,372
2641,73.09549999999999,06037430400,1038
2642,73.0435,06037431004,431
2643,88.291,06071002043,188
2644,52.428,06111004507,218
2645,62.046,06037800325,741
2646,67.5865,06037141304,0
2647,67.93233333333333,06037141102,53
2648,68.047,06037141101,319
2649,68.448,06037143200,373
2650,91.145,06071000813,1362
2651,88.291,06071002043,560
2652,60.81,06111004400,287
2653,68.5615,06037143101,226
2654,68.92150000000001,06037311602,411
2655,77.805,06037462302,257
2656,75.3315,06037400603,696
2657,85.1965,06071000820,1047
2658,99.348,06071006203,52
2659,62.421,06037800337,954
2660,63.8305,06037800204,217
2661,77.805,06037462302,483
2662,76.44749999999999,06037400605,608
2663,76.964,06037400801,697
2664,90.152,06071002314,832
2665,96.231,06071004104,570
2666,97.175,06071004103,572
2667,94.33850000000001,06071004604,427
2668,96.476,06071007412,483
2669,63.794,06037800101,689
2670,65.7535,06037139802,723
2671,73.294,06037302103,201
2672,69.29599999999999,06037302104,303
2673,69.29599999999999,06037302104,318
2674,70.782,06037463601,0
2675,76.909,06037463601,201
2676,70.66050000000001,06037463500,328
2677,70.66050000000001,06037463500,424
2678,70.842,06037463300,230
2679,77.759,06037463300,407
2680,73.4995,06037430101,308
2681,74.301,06037430005,38
2682,87.36,06037400900,504
2683,87.298,06071002019,359
2684,95.497,06071002705,321
2685,95.497,06071002705,1055
2686,93.64750000000001,06071004103,17
2687,96.88766666666666,06071006201,169
2688,100.4,06071007404,302
2689,79.127,06071010411,1837
2690,72.747,06037302202,111
2691,73.294,06037302103,393
2692,73.294,06037302103,291
2693,73.003,06037181300,542
2694,70.45150000000001,06037463602,130
2695,70.782,06037463601,153
2696,77.759,06037463300,99
2697,74.301,06037430005,58
2698,92.828,06071002014,750
2699,94.339,06071002304,335
2700,94.339,06071002304,245
2701,96.35,06071003801,1018
2702,97.19333333333333,06071006204,287
2703,67.134,06037143801,151
2704,68.4365,06037302503,192
2705,75.4375,06037400602,524
2706,88.83633333333333,06071002013,354
2707,88.83633333333333,06071002013,585
2708,93.64750000000001,06071004103,928
2709,100.038,06071007407,450
2710,96.675,06071007404,637
2711,72.559,06037302102,134
2712,69.521,06037463900,490
2713,91.357,06071000816,636
2714,92.613,06071000820,490
2715,94.042,06071002025,426
2716,94.042,06071002025,544
2717,88.26050000000001,06071002045,369
2718,89.0805,06071002041,1028
2719,92.21600000000001,06071003506,343
2720,95.009,06071005400,688
2721,95.861,06071006301,546
2722,100.038,06071007407,539
2723,97.02449999999999,06071007905,897
2724,67.51050000000001,06037189704,297
2725,80.114,06037430723,324
2726,81.858,06037430721,815
2727,83.365,06037430902,381
2728,89.591,06037400206,243
2729,89.10933333333334,06071002023,250
2730,89.10933333333334,06071002023,35
2731,93.978,06071002033,113
2732,90.5315,06071002310,154
2733,99.182,06071005400,351
2734,63.8305,06037800204,1969
2735,67.80799999999999,06037302506,312
2736,71.471,06037430724,458
2737,82.401,06037430802,554
2738,75.174,06037404401,197
2739,75.559,06037404301,250
2740,86.885,06037401101,48
2741,81.32900000000001,06037400208,1049
2742,92.826,06071000819,26
2743,94.047,06071002029,449
2744,92.994,06071003804,356
2745,96.24,06071006304,253
2746,77.119,06071010427,1017
2747,66.125,06037141500,1707
2748,63.924,06037261200,1247
2749,71.174,06037186202,402
2750,71.051,06037480011,24
2751,79.941,06037430724,570
2752,72.945,06037431200,250
2753,83.9375,06071000815,120
2754,93.978,06071002033,410
2755,92.70750000000001,06071003801,264
2756,96.24,06071006304,426
2757,69.298,06037183401,277
2758,72.673,06037183220,100
2759,69.137,06037480601,275
2760,75.492,06037464100,68
2761,86.122,06037404201,469
2762,86.123,06037401311,1117
2763,81.32900000000001,06037400208,474
2764,83.041,06037400206,388
2765,90.243,06071002311,591
2766,90.5315,06071002310,558
2767,94.108,06071004202,418
2768,100.23,06071007409,172
2769,67.733,06037186201,87
2770,69.298,06037183401,168
2771,82.13550000000001,06037401705,578
2772,87.67099999999999,06071002048,64
2773,95.899,06071003505,0
2774,96.456,06071007605,65
2775,100.23,06071007409,535
2776,100.551,06071007903,600
2777,96.518,06071007906,1698
2778,67.671,06037189102,342
2779,69.137,06037480601,657
2780,85.454,06037404302,319
2781,87.886,06037401601,89
2782,81.57,06037401601,657
2783,94.257,06071002801,594
2784,99.428,06071004800,421
2785,100.933,06071006402,349
2786,101.079,06071007603,444
2787,100.551,06071007903,1001
2788,96.828,06071007904,1544
2789,65.58000000000001,06037189501,458
2790,71.617,06037183610,0
2791,84.03,06037404600,640
2792,86.712,06037400302,313
2793,81.57,06037401601,336
2794,90.442,06071000817,400
2795,94.71350000000001,06071005601,336
2796,101.205,06071007604,745
2797,66.138,06037189600,59
2798,71.253,06037183701,242
2799,75.35499999999999,06037404504,184
2800,86.221,06037401202,130
2801,79.527,06037401311,558
2802,88.371,06037401701,245
2803,85.4465,06071000808,227
2804,93.534,06071000812,750
2805,86.16,06071002016,366
2806,94.257,06071002801,664
2807,91.315,06071002901,589
2808,95.434,06071003507,743
2809,92.0565,06071003509,730
2810,99.428,06071004800,0
2811,94.71350000000001,06071005601,585
2812,66.65299999999999,06037186404,120
2813,70.748,06037183520,180
2814,73.41,06037480400,673
2815,69.93199999999999,06037480202,394
2816,70.2115,06037480102,278
2817,70.5095,06037480101,28
2818,82.667,06037401802,543
2819,83.11500000000001,06037401801,619
2820,94.458,06071003404,81
2821,95.996,06071006502,710
2822,64.8425,06037190202,171
2823,65.611,06037190401,65
2824,67.616,06037187200,95
2825,86.221,06037401202,765
2826,80.1425,06037400304,204
2827,81.84100000000001,06037401706,460
2828,82.08850000000001,06037401707,318
2829,92.712,06071000901,585
2830,87.72749999999999,06071002047,529
2831,92.0565,06071003509,217
2832,92.3355,06071003700,604
2833,92.7945,06071003900,600
