object_id,wildfire_risk
145,1249.8181818181818
146,1136.581818181818
147,98.08771929824562
148,77.23214285714286
149,95.85185185185185
150,124.92727272727272
151,1130.3333333333333
152,817.9272727272727
153,37.375
154,1828.9464285714287
155,883.9285714285714
156,321.35714285714283
157,116.98245614035088
158,258.92452830188677
159,568.719298245614
160,370.55357142857144
161,598.7321428571429
162,118.37037037037037
163,94.15094339622641
164,121.43636363636364
165,574.9655172413793
166,214.91379310344828
167,259.3333333333333
168,113.81481481481481
169,174.7962962962963
170,199.89655172413794
171,188.01754385964912
172,634.8421052631579
173,589.8181818181819
174,172.64406779661016
175,175.1551724137931
176,137.20338983050848
177,3930.206896551724
178,38.370370370370374
179,137.7017543859649
180,132.11111111111111
181,118.58928571428571
182,188.94545454545454
183,87.96296296296296
184,102.91379310344827
185,208.69642857142858
186,49.70909090909091
187,142.26785714285714
188,153.41071428571428
189,178.96363636363637
190,140.68965517241378
191,204.87037037037038
192,153.79310344827587
193,110.3103448275862
194,83.98214285714286
195,94.47368421052632
196,101.71929824561404
197,93.57894736842105
198,1618.888888888889
199,127.26315789473684
200,466.5263157894737
201,469.32758620689657
202,71.05454545454545
203,365.4035087719298
204,336.07142857142856
205,156.96363636363637
206,95.85714285714286
207,407.85714285714283
208,140.05769230769232
209,166.47272727272727
210,912.1964285714286
211,130.96363636363637
212,126.28070175438596
213,402.96363636363634
214,2892.410714285714
215,100.12727272727273
216,461.94736842105266
217,161
218,117.47272727272727
219,4081.714285714286
220,27.607142857142858
221,54.18181818181818
222,100.73684210526316
223,77.01754385964912
224,95.32727272727273
225,86.94827586206897
226,306.7962962962963
227,25.87719298245614
228,14.127272727272727
229,103.91379310344827
230,59.74074074074074
231,4.875
232,21.517857142857142
233,244.20689655172413
234,281.9107142857143
235,322.74545454545455
236,494.76363636363635
237,603.3571428571429
238,11.46551724137931
239,8.703703703703704
240,191.94642857142858
241,141.64150943396226
242,1106.3076923076924
243,1049.7413793103449
244,1903.8070175438597
245,8.464285714285714
246,12.947368421052632
247,125.63793103448276
248,126.21428571428571
249,83
250,190.60714285714286
251,341.50877192982455
252,877.625
253,17.454545454545453
254,57.785714285714285
255,375.13793103448273
256,636.6315789473684
257,802.4736842105264
258,16.01818181818182
259,14.181818181818182
260,20.196428571428573
261,35.48148148148148
262,222.94642857142858
263,0
264,0
265,36.660714285714285
266,110.71428571428571
267,23.163636363636364
268,52.42857142857143
269,7.5636363636363635
270,148.38181818181818
271,317.94545454545454
272,8.092592592592593
273,28.64814814814815
274,139.4181818181818
275,9.491228070175438
276,51.160714285714285
277,61.40350877192982
278,17.53448275862069
279,7.910714285714286
280,10.732142857142858
281,14.173076923076923
282,4.614035087719298
283,150.23214285714286
284,22.413793103448278
285,189.78181818181818
286,61
287,89.375
288,28.896551724137932
289,246.06896551724137
290,177.26315789473685
291,57.08771929824562
292,189.5084745762712
293,140.56363636363636
294,31.12727272727273
295,36.092592592592595
296,32.35087719298246
297,192.35185185185185
298,39.017857142857146
299,49.36842105263158
300,53.01754385964912
301,30.285714285714285
302,44.78181818181818
303,77.2
304,66.43103448275862
305,55.945454545454545
306,29.53448275862069
307,47.339285714285715
308,59.96551724137931
309,76.6896551724138
310,12.018181818181818
311,34.074074074074076
312,36.01923076923077
313,50.05357142857143
314,25.87037037037037
315,10.690909090909091
316,275.5964912280702
317,27.19298245614035
318,98.66101694915254
319,115.67241379310344
320,24.436363636363637
321,65.14545454545454
322,74.23076923076923
323,29.79310344827586
324,46.925925925925924
325,66.05454545454545
326,37.70175438596491
327,90.28070175438596
328,5.3090909090909095
329,23.913793103448278
330,54.410714285714285
331,81.58620689655173
332,19.666666666666668
333,27.87272727272727
334,56.357142857142854
335,69.52631578947368
336,114.61016949152543
337,32.05172413793103
338,72.12280701754386
339,40.345454545454544
340,6.017857142857143
341,84.85185185185185
342,34.111111111111114
343,14.625
344,30.964912280701753
345,74.36363636363636
346,176.85185185185185
347,112.78947368421052
348,15.115384615384615
349,34.285714285714285
350,47.46296296296296
351,18.839285714285715
352,194.62264150943398
353,0
354,84.10344827586206
355,19.862068965517242
356,20.210526315789473
357,0
358,30.285714285714285
359,12.703703703703704
360,2.4035087719298245
361,48.67857142857143
362,17.275862068965516
363,7.421052631578948
364,7.625
365,2.7719298245614037
366,36.127272727272725
367,15.436363636363636
368,20.942307692307693
369,58.09090909090909
370,3.2857142857142856
371,22.410714285714285
372,13.482142857142858
373,19.857142857142858
374,35.03448275862069
375,7.535714285714286
376,10.403508771929825
377,11.824561403508772
378,10.39655172413793
379,3.56140350877193
380,19.54385964912281
381,10.944444444444445
382,47.01754385964912
383,16.381818181818183
384,311.4
385,68.15789473684211
386,11.824561403508772
387,18.589285714285715
388,67.46428571428571
389,23.642857142857142
390,156.21428571428572
391,68.36842105263158
392,25.946428571428573
393,26.14814814814815
394,157.75862068965517
395,13.722222222222221
396,26.839285714285715
397,170.47368421052633
398,93.17857142857143
