object_id,flood_risk_area_m2,flood_risk_percent
676,1402784.1682725903,34.367865755148664
677,453747.61330226844,11.116704489114413
678,5661.903825088992,0.13871524570944146
679,817220.3474498857,20.021684088288712
680,43201.3741528082,1.058422331463655
681,239184.93989646342,5.859968269544473
682,8259.489303071645,0.20235532078060922
683,58780.11622987229,1.4400974247638108
684,0,0
685,1686463.114239194,41.31790380062028
686,1209099.0823886564,29.622610272200628
687,0,0
688,100374.04057276818,2.459136105097514
689,4636.180037390508,0.11358505104400352
690,12477.655726867595,0.3056989053952576
691,30332.21143407706,0.7431302831710221
692,0,0
693,0,0
694,83061.93894715921,2.0349931406969097
695,16789.144535556658,0.41132911657364585
696,79188.50918569286,1.9400940228848564
697,10747.403883950592,0.2633080765277973
698,61483.504096457764,1.50632686522599
699,24037.28091418144,0.5889059600637903
700,0,0
701,230172.2751931651,5.639149668659728
702,331879.6325273187,8.130943384699211
703,35585.69633987767,0.8718380216384408
704,118518.18098306563,2.9036570044759427
705,0,0
706,0,0
707,40030.01807938035,0.9807218440727171
708,161422.55860735252,3.954795351399687
709,32395.21332838318,0.7936712203300423
710,21374.227131879128,0.523660972977779
711,36227.7030229431,0.8875658566129176
712,150093.76211476058,3.677243861121044
713,993305.1420854434,24.335607814615383
714,2852620.6686020684,69.88814906283207
715,NA,NA
716,NA,NA
717,63911.68336079422,1.5658125536073209
718,3020662.0069062724,74.00505285275271
719,NA,NA
720,NA,NA
721,171659.97311474636,4.205603061188669
722,2824.975858661117,0.06921081777770986
723,65031.677004961544,1.5932509770550094
724,76311.52597205048,1.8696029214539354
725,0,0
726,9119.224156796765,0.22341747079192356
727,69298.96906895284,1.6977979849665932
728,81033.34854057792,1.9852857512269908
729,0,0
730,66883.40601110333,1.6386176227294122
731,294836.638055034,7.223379232617424
732,139214.81843951432,3.4107071462426033
733,162.64976745692894,0.003984851470982025
734,264089.6970308677,6.470087440876925
735,54478.0809419834,1.3346902634544875
736,652296.4597459857,15.9809912290393
737,397887.9430832433,9.748082516880203
738,435975.4838000486,10.68121079138026
739,468939.8039281551,11.488822377274355
740,214604.550159959,5.2577186613052875
741,272721.12923426303,6.681549712897472
742,150814.68445876928,3.694894541084655
743,0,0
744,15792.553931707029,0.38691074096301864
745,23890.18724005672,0.5852988853249042
746,124561.7064700942,3.051706008770705
747,0,0
748,225696.3557091197,5.529459609967768
749,29743.771602916873,0.7287086200647513
750,279015.9053675616,6.83576037668905
751,71462.6681759434,1.7508022522447066
752,0,0
753,211587.80395720393,5.183803140454855
754,63848.354799331246,1.5642551032318943
755,12757.451709733752,0.31255145741758883
756,937148.676989106,22.959693791080053
757,0,0
758,69984.41446994936,1.7145835572636836
759,40621.654249120664,0.9952098194401108
760,0,0
761,56273.53753343429,1.3786729802890212
762,0,0
763,0,0
764,0,0
765,21249.444162336615,0.5205998915366425
766,0,0
767,0,0
768,0,0
769,105023.24574632455,2.5730094830233727
770,0,0
771,0,0
772,62865.40256965764,1.5401654533272366
773,0,0
774,49275.50306491564,1.2072201326105692
775,49983.94525844703,1.2245765394580126
776,12030.396985820407,0.2947372908856205
777,12011.744525683607,0.29428031714034963
778,689540.0915972366,16.893306080752186
779,46054.61381284802,1.1283088628767637
780,928213.1625005029,22.740634459426033
781,191545.83655708362,4.692748690639393
782,0,0
783,2031941.7369432217,49.78119109403957
784,61286.918933871035,1.5014878465963377
785,0,0
786,1205151.387719182,29.52537102183524
787,1037360.26435996,25.414589135474703
788,0,0
789,53534.803098469274,1.3115646241135113
790,1421095.7110996025,34.81583482673095
791,0,0
792,21671.381534884476,0.5309327739751447
793,0,0
794,1752240.6896867137,42.92859726315505
795,501152.0681807307,12.277846221157947
796,1110289.8978101935,27.201261835964623
797,473865.9743239167,11.609357581439646
798,23395.058260610927,0.5731608521503183
799,0,0
800,0,0
801,44576.42699035483,1.0920859544123342
802,1779070.7246212468,43.58574825089786
803,458693.55970569403,11.237609467098014
804,38429.022508945905,0.9414789853056736
805,134263.18340807184,3.2893359608490615
806,1017516.5920409817,24.92829173917464
807,37485.96246777714,0.9183742219338774
808,43908.912215512355,1.075730353509833
809,1852588.6339812018,45.38678980211729
810,60711.85280895345,1.487386919791275
811,83418.45622825778,2.0436787039514885
812,7731.920729406067,0.18942524771847613
813,72979.60310805001,1.7879348692015438
814,0,0
815,9843.072954167947,0.24114631356999353
816,43908.912215512355,1.0757276396266282
817,43908.912215512355,1.075727639626194
818,NA,NA
819,87557.91159423829,2.145086302887372
820,41038.70754305605,1.00540965214863
821,1550250.9273028374,37.97966251663414
822,0,0
823,NA,NA
824,NA,NA
825,0,0
826,1434070.8961406942,35.13331874605184
827,0,0
828,0,0
829,20528.998398999436,0.5029398416806684
830,341212.1349415019,8.35935459644013
831,NA,NA
832,0,0
833,0,0
834,0,0
835,3480.263337414925,0.08526274117390836
836,81720.86065190831,2.0020739566934616
837,0,0
838,138065.76729112177,3.3824619627181205
839,20771.294316754167,0.5088739230789565
840,0,0
841,19787.104977330884,0.48476205835323166
842,20771.294316754167,0.5088732814025446
843,109832.57066821119,2.6907740937326086
844,0,0
845,0,0
846,28766.46927698821,0.7047451610046839
847,0,0
848,0,0
849,185419.34654665194,4.542550524419653
850,200408.36929601297,4.909763517122944
851,93128.29101116746,2.281530892271479
852,47170.70670599094,1.155625464523064
853,515536.7605690067,12.630021351225624
854,457615.5884182485,11.211023334199965
855,176530.06987271228,4.324771232927443
856,158995.76156941435,3.8952020825046016
857,0,0
858,48.263490880142484,0.0011823958690652437
859,66556.77290671368,1.6305586667706171
860,37722.029754844305,0.9241425190408312
861,0,0
862,1818811.2326559036,44.55857083076706
863,737069.7329448223,18.057274615951826
864,2064.6197644514396,0.05058056842908075
865,201865.1012552161,4.94543922483152
866,1143424.617229125,28.012436786865376
867,961996.8518885706,23.567689200187765
868,931985.2134020492,22.8324425443932
869,297660.2622724468,7.292294704198129
870,135018.1178108896,3.307770738244773
871,623988.7813332262,15.286924935350088
872,721963.5811469668,17.68718188725505
873,49856.02701098108,1.221408726072268
874,68472.43912208728,1.6774869489852504
875,0,0
876,787552.4376345186,19.294012598512214
877,718095.147730808,17.592399140892844
878,73812.95127538657,1.8083215082394088
879,1071.6689509911048,0.026254481887719595
880,1544500.4893582214,37.83823361302825
881,36020.09293148596,0.8824449720123821
882,94506.65756468616,2.3152889957356466
883,46162.47068551915,1.1309199071082359
884,0,0
885,0,0
886,1335415.507999097,32.71590553888012
887,1448102.9899203172,35.476599114683424
888,146003.48721690493,3.5768914375518697
889,0,0
890,36481.93505106157,0.89375893409692
891,37832.19747210409,0.9268385692782266
892,0,0
893,0,0
894,0,0
895,0,0
896,0,0
897,0,0
898,9694.112314167733,0.23749272115446146
899,1604273.421317105,39.30254240478329
900,29969.247306928497,0.7342062752329696
901,840123.166086404,20.581875328547802
902,0,0
903,0,0
904,0,0
905,1549824.3116637422,37.968588477807515
906,0,0
907,576922.296721499,14.133802972380478
908,0,0
909,0,0
910,0,0
911,0,0
912,95110.87305964254,2.3300856077072596
913,89893.99818924324,2.2022793468484245
914,466858.0217953311,11.43737237268567
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,749361.5236138611,18.358303779728136
923,57495.36643647162,1.4085556433121766
924,28043.12283494665,0.6870170828273154
925,232690.5152326686,5.700590476945142
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,700658.1617736963,17.16512907101181
932,217853.1973461375,5.33709368561687
933,29757.908979428707,0.7290264730840221
934,0,0
935,105373.66696825768,2.581505066060587
936,0,0
937,604299.9680991137,14.80448095713279
